event_id,lat,lon,timestamp,case_count,region,country,year,month
33894,13.54,100.27,2022-10-01,146,"THAILAND, SAMUT SAKHON",THAILAND,2022,10
33895,13.54,100.27,2022-11-01,162,"THAILAND, SAMUT SAKHON",THAILAND,2022,11
33896,13.54,100.27,2022-12-01,140,"THAILAND, SAMUT SAKHON",THAILAND,2022,12
33897,13.41,99.95,1993-01-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,1993,1
33898,13.41,99.95,1993-02-01,2,"THAILAND, SAMUT SONGKHAM",THAILAND,1993,2
33899,13.41,99.95,1993-03-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,1993,3
33900,13.41,99.95,1993-04-01,2,"THAILAND, SAMUT SONGKHAM",THAILAND,1993,4
33901,13.41,99.95,1993-05-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,1993,5
33902,13.41,99.95,1993-06-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,1993,6
33903,13.41,99.95,1993-07-01,14,"THAILAND, SAMUT SONGKHAM",THAILAND,1993,7
33904,13.41,99.95,1993-08-01,9,"THAILAND, SAMUT SONGKHAM",THAILAND,1993,8
33905,13.41,99.95,1993-09-01,12,"THAILAND, SAMUT SONGKHAM",THAILAND,1993,9
33906,13.41,99.95,1993-10-01,12,"THAILAND, SAMUT SONGKHAM",THAILAND,1993,10
33907,13.41,99.95,1993-11-01,7,"THAILAND, SAMUT SONGKHAM",THAILAND,1993,11
33908,13.41,99.95,1993-12-01,4,"THAILAND, SAMUT SONGKHAM",THAILAND,1993,12
33909,13.41,99.95,1994-01-01,12,"THAILAND, SAMUT SONGKHAM",THAILAND,1994,1
33910,13.41,99.95,1994-02-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,1994,2
33911,13.41,99.95,1994-03-01,6,"THAILAND, SAMUT SONGKHAM",THAILAND,1994,3
33912,13.41,99.95,1994-04-01,8,"THAILAND, SAMUT SONGKHAM",THAILAND,1994,4
33913,13.41,99.95,1994-05-01,16,"THAILAND, SAMUT SONGKHAM",THAILAND,1994,5
33914,13.41,99.95,1994-06-01,26,"THAILAND, SAMUT SONGKHAM",THAILAND,1994,6
33915,13.41,99.95,1994-07-01,39,"THAILAND, SAMUT SONGKHAM",THAILAND,1994,7
33916,13.41,99.95,1994-08-01,33,"THAILAND, SAMUT SONGKHAM",THAILAND,1994,8
33917,13.41,99.95,1994-09-01,16,"THAILAND, SAMUT SONGKHAM",THAILAND,1994,9
33918,13.41,99.95,1994-10-01,15,"THAILAND, SAMUT SONGKHAM",THAILAND,1994,10
33919,13.41,99.95,1994-11-01,15,"THAILAND, SAMUT SONGKHAM",THAILAND,1994,11
33920,13.41,99.95,1994-12-01,7,"THAILAND, SAMUT SONGKHAM",THAILAND,1994,12
33921,13.41,99.95,1995-01-01,6,"THAILAND, SAMUT SONGKHAM",THAILAND,1995,1
33922,13.41,99.95,1995-02-01,9,"THAILAND, SAMUT SONGKHAM",THAILAND,1995,2
33923,13.41,99.95,1995-03-01,9,"THAILAND, SAMUT SONGKHAM",THAILAND,1995,3
33924,13.41,99.95,1995-04-01,8,"THAILAND, SAMUT SONGKHAM",THAILAND,1995,4
33925,13.41,99.95,1995-05-01,8,"THAILAND, SAMUT SONGKHAM",THAILAND,1995,5
33926,13.41,99.95,1995-06-01,14,"THAILAND, SAMUT SONGKHAM",THAILAND,1995,6
33927,13.41,99.95,1995-07-01,27,"THAILAND, SAMUT SONGKHAM",THAILAND,1995,7
33928,13.41,99.95,1995-08-01,10,"THAILAND, SAMUT SONGKHAM",THAILAND,1995,8
33929,13.41,99.95,1995-09-01,18,"THAILAND, SAMUT SONGKHAM",THAILAND,1995,9
33930,13.41,99.95,1995-10-01,8,"THAILAND, SAMUT SONGKHAM",THAILAND,1995,10
33931,13.41,99.95,1995-11-01,4,"THAILAND, SAMUT SONGKHAM",THAILAND,1995,11
33932,13.41,99.95,1995-12-01,4,"THAILAND, SAMUT SONGKHAM",THAILAND,1995,12
33933,13.41,99.95,1996-01-01,6,"THAILAND, SAMUT SONGKHAM",THAILAND,1996,1
33934,13.41,99.95,1996-02-01,5,"THAILAND, SAMUT SONGKHAM",THAILAND,1996,2
33935,13.41,99.95,1996-03-01,6,"THAILAND, SAMUT SONGKHAM",THAILAND,1996,3
33936,13.41,99.95,1996-04-01,13,"THAILAND, SAMUT SONGKHAM",THAILAND,1996,4
33937,13.41,99.95,1996-05-01,15,"THAILAND, SAMUT SONGKHAM",THAILAND,1996,5
33938,13.41,99.95,1996-06-01,25,"THAILAND, SAMUT SONGKHAM",THAILAND,1996,6
33939,13.41,99.95,1996-07-01,33,"THAILAND, SAMUT SONGKHAM",THAILAND,1996,7
33940,13.41,99.95,1996-08-01,35,"THAILAND, SAMUT SONGKHAM",THAILAND,1996,8
33941,13.41,99.95,1996-09-01,19,"THAILAND, SAMUT SONGKHAM",THAILAND,1996,9
33942,13.41,99.95,1996-10-01,12,"THAILAND, SAMUT SONGKHAM",THAILAND,1996,10
33943,13.41,99.95,1996-11-01,10,"THAILAND, SAMUT SONGKHAM",THAILAND,1996,11
33944,13.41,99.95,1996-12-01,11,"THAILAND, SAMUT SONGKHAM",THAILAND,1996,12
33945,13.41,99.95,1997-01-01,10,"THAILAND, SAMUT SONGKHAM",THAILAND,1997,1
33946,13.41,99.95,1997-02-01,9,"THAILAND, SAMUT SONGKHAM",THAILAND,1997,2
33947,13.41,99.95,1997-03-01,19,"THAILAND, SAMUT SONGKHAM",THAILAND,1997,3
33948,13.41,99.95,1997-04-01,9,"THAILAND, SAMUT SONGKHAM",THAILAND,1997,4
33949,13.41,99.95,1997-05-01,24,"THAILAND, SAMUT SONGKHAM",THAILAND,1997,5
33950,13.41,99.95,1997-06-01,34,"THAILAND, SAMUT SONGKHAM",THAILAND,1997,6
33951,13.41,99.95,1997-07-01,54,"THAILAND, SAMUT SONGKHAM",THAILAND,1997,7
33952,13.41,99.95,1997-08-01,61,"THAILAND, SAMUT SONGKHAM",THAILAND,1997,8
33953,13.41,99.95,1997-09-01,77,"THAILAND, SAMUT SONGKHAM",THAILAND,1997,9
33954,13.41,99.95,1997-10-01,55,"THAILAND, SAMUT SONGKHAM",THAILAND,1997,10
33955,13.41,99.95,1997-11-01,41,"THAILAND, SAMUT SONGKHAM",THAILAND,1997,11
33956,13.41,99.95,1997-12-01,55,"THAILAND, SAMUT SONGKHAM",THAILAND,1997,12
33957,13.41,99.95,1998-01-01,48,"THAILAND, SAMUT SONGKHAM",THAILAND,1998,1
33958,13.41,99.95,1998-02-01,43,"THAILAND, SAMUT SONGKHAM",THAILAND,1998,2
33959,13.41,99.95,1998-03-01,47,"THAILAND, SAMUT SONGKHAM",THAILAND,1998,3
33960,13.41,99.95,1998-04-01,35,"THAILAND, SAMUT SONGKHAM",THAILAND,1998,4
33961,13.41,99.95,1998-05-01,20,"THAILAND, SAMUT SONGKHAM",THAILAND,1998,5
33962,13.41,99.95,1998-06-01,14,"THAILAND, SAMUT SONGKHAM",THAILAND,1998,6
33963,13.41,99.95,1998-07-01,15,"THAILAND, SAMUT SONGKHAM",THAILAND,1998,7
33964,13.41,99.95,1998-08-01,6,"THAILAND, SAMUT SONGKHAM",THAILAND,1998,8
33965,13.41,99.95,1998-09-01,4,"THAILAND, SAMUT SONGKHAM",THAILAND,1998,9
33966,13.41,99.95,1998-10-01,6,"THAILAND, SAMUT SONGKHAM",THAILAND,1998,10
33967,13.41,99.95,1998-11-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,1998,11
33968,13.41,99.95,1998-12-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,1998,12
33969,13.41,99.95,1999-01-01,0,"THAILAND, SAMUT SONGKHAM",THAILAND,1999,1
33970,13.41,99.95,1999-02-01,0,"THAILAND, SAMUT SONGKHAM",THAILAND,1999,2
33971,13.41,99.95,1999-03-01,0,"THAILAND, SAMUT SONGKHAM",THAILAND,1999,3
33972,13.41,99.95,1999-04-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,1999,4
33973,13.41,99.95,1999-05-01,10,"THAILAND, SAMUT SONGKHAM",THAILAND,1999,5
33974,13.41,99.95,1999-06-01,7,"THAILAND, SAMUT SONGKHAM",THAILAND,1999,6
33975,13.41,99.95,1999-07-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,1999,7
33976,13.41,99.95,1999-08-01,6,"THAILAND, SAMUT SONGKHAM",THAILAND,1999,8
33977,13.41,99.95,1999-09-01,13,"THAILAND, SAMUT SONGKHAM",THAILAND,1999,9
33978,13.41,99.95,1999-10-01,12,"THAILAND, SAMUT SONGKHAM",THAILAND,1999,10
33979,13.41,99.95,1999-11-01,5,"THAILAND, SAMUT SONGKHAM",THAILAND,1999,11
33980,13.41,99.95,1999-12-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,1999,12
33981,13.41,99.95,2000-01-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2000,1
33982,13.41,99.95,2000-02-01,0,"THAILAND, SAMUT SONGKHAM",THAILAND,2000,2
33983,13.41,99.95,2000-03-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,2000,3
33984,13.41,99.95,2000-04-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,2000,4
33985,13.41,99.95,2000-05-01,11,"THAILAND, SAMUT SONGKHAM",THAILAND,2000,5
33986,13.41,99.95,2000-06-01,7,"THAILAND, SAMUT SONGKHAM",THAILAND,2000,6
33987,13.41,99.95,2000-07-01,8,"THAILAND, SAMUT SONGKHAM",THAILAND,2000,7
33988,13.41,99.95,2000-08-01,18,"THAILAND, SAMUT SONGKHAM",THAILAND,2000,8
33989,13.41,99.95,2000-09-01,10,"THAILAND, SAMUT SONGKHAM",THAILAND,2000,9
33990,13.41,99.95,2000-10-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,2000,10
33991,13.41,99.95,2000-11-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2000,11
33992,13.41,99.95,2000-12-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2000,12
33993,13.41,99.95,2001-01-01,24,"THAILAND, SAMUT SONGKHAM",THAILAND,2001,1
33994,13.41,99.95,2001-02-01,22,"THAILAND, SAMUT SONGKHAM",THAILAND,2001,2
33995,13.41,99.95,2001-03-01,20,"THAILAND, SAMUT SONGKHAM",THAILAND,2001,3
33996,13.41,99.95,2001-04-01,35,"THAILAND, SAMUT SONGKHAM",THAILAND,2001,4
33997,13.41,99.95,2001-05-01,35,"THAILAND, SAMUT SONGKHAM",THAILAND,2001,5
33998,13.41,99.95,2001-06-01,64,"THAILAND, SAMUT SONGKHAM",THAILAND,2001,6
33999,13.41,99.95,2001-07-01,65,"THAILAND, SAMUT SONGKHAM",THAILAND,2001,7
34000,13.41,99.95,2001-08-01,52,"THAILAND, SAMUT SONGKHAM",THAILAND,2001,8
34001,13.41,99.95,2001-09-01,54,"THAILAND, SAMUT SONGKHAM",THAILAND,2001,9
34002,13.41,99.95,2001-10-01,42,"THAILAND, SAMUT SONGKHAM",THAILAND,2001,10
34003,13.41,99.95,2001-11-01,33,"THAILAND, SAMUT SONGKHAM",THAILAND,2001,11
34004,13.41,99.95,2001-12-01,15,"THAILAND, SAMUT SONGKHAM",THAILAND,2001,12
34005,13.41,99.95,2002-01-01,16,"THAILAND, SAMUT SONGKHAM",THAILAND,2002,1
34006,13.41,99.95,2002-02-01,13,"THAILAND, SAMUT SONGKHAM",THAILAND,2002,2
34007,13.41,99.95,2002-03-01,13,"THAILAND, SAMUT SONGKHAM",THAILAND,2002,3
34008,13.41,99.95,2002-04-01,24,"THAILAND, SAMUT SONGKHAM",THAILAND,2002,4
34009,13.41,99.95,2002-05-01,19,"THAILAND, SAMUT SONGKHAM",THAILAND,2002,5
34010,13.41,99.95,2002-06-01,24,"THAILAND, SAMUT SONGKHAM",THAILAND,2002,6
34011,13.41,99.95,2002-07-01,27,"THAILAND, SAMUT SONGKHAM",THAILAND,2002,7
34012,13.41,99.95,2002-08-01,9,"THAILAND, SAMUT SONGKHAM",THAILAND,2002,8
34013,13.41,99.95,2002-09-01,11,"THAILAND, SAMUT SONGKHAM",THAILAND,2002,9
34014,13.41,99.95,2002-10-01,17,"THAILAND, SAMUT SONGKHAM",THAILAND,2002,10
34015,13.41,99.95,2002-11-01,22,"THAILAND, SAMUT SONGKHAM",THAILAND,2002,11
34016,13.41,99.95,2002-12-01,15,"THAILAND, SAMUT SONGKHAM",THAILAND,2002,12
34017,13.41,99.95,2003-01-01,4,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,1
34018,13.41,99.95,2003-01-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,1
34019,13.41,99.95,2003-02-01,8,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,2
34020,13.41,99.95,2003-02-01,2,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,2
34021,13.41,99.95,2003-03-01,14,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,3
34022,13.41,99.95,2003-03-01,0,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,3
34023,13.41,99.95,2003-04-01,14,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,4
34024,13.41,99.95,2003-04-01,0,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,4
34025,13.41,99.95,2003-05-01,11,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,5
34026,13.41,99.95,2003-05-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,5
34027,13.41,99.95,2003-06-01,17,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,6
34028,13.41,99.95,2003-06-01,0,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,6
34029,13.41,99.95,2003-07-01,15,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,7
34030,13.41,99.95,2003-07-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,7
34031,13.41,99.95,2003-08-01,19,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,8
34032,13.41,99.95,2003-08-01,0,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,8
34033,13.41,99.95,2003-09-01,10,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,9
34034,13.41,99.95,2003-09-01,2,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,9
34035,13.41,99.95,2003-10-01,10,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,10
34036,13.41,99.95,2003-10-01,2,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,10
34037,13.41,99.95,2003-11-01,30,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,11
34038,13.41,99.95,2003-11-01,2,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,11
34039,13.41,99.95,2003-12-01,13,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,12
34040,13.41,99.95,2003-12-01,0,"THAILAND, SAMUT SONGKHAM",THAILAND,2003,12
34041,13.41,99.95,2004-01-01,4,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,1
34042,13.41,99.95,2004-01-01,0,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,1
34043,13.41,99.95,2004-02-01,2,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,2
34044,13.41,99.95,2004-02-01,0,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,2
34045,13.41,99.95,2004-03-01,13,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,3
34046,13.41,99.95,2004-03-01,0,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,3
34047,13.41,99.95,2004-04-01,12,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,4
34048,13.41,99.95,2004-04-01,0,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,4
34049,13.41,99.95,2004-05-01,9,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,5
34050,13.41,99.95,2004-05-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,5
34051,13.41,99.95,2004-06-01,19,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,6
34052,13.41,99.95,2004-06-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,6
34053,13.41,99.95,2004-07-01,14,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,7
34054,13.41,99.95,2004-07-01,4,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,7
34055,13.41,99.95,2004-08-01,12,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,8
34056,13.41,99.95,2004-08-01,8,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,8
34057,13.41,99.95,2004-09-01,19,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,9
34058,13.41,99.95,2004-09-01,7,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,9
34059,13.41,99.95,2004-10-01,14,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,10
34060,13.41,99.95,2004-10-01,4,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,10
34061,13.41,99.95,2004-11-01,7,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,11
34062,13.41,99.95,2004-11-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,11
34063,13.41,99.95,2004-12-01,6,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,12
34064,13.41,99.95,2004-12-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2004,12
34065,13.41,99.95,2005-01-01,4,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,1
34066,13.41,99.95,2005-01-01,0,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,1
34067,13.41,99.95,2005-02-01,6,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,2
34068,13.41,99.95,2005-02-01,6,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,2
34069,13.41,99.95,2005-03-01,4,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,3
34070,13.41,99.95,2005-03-01,5,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,3
34071,13.41,99.95,2005-04-01,5,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,4
34072,13.41,99.95,2005-04-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,4
34073,13.41,99.95,2005-05-01,8,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,5
34074,13.41,99.95,2005-05-01,4,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,5
34075,13.41,99.95,2005-06-01,15,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,6
34076,13.41,99.95,2005-06-01,6,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,6
34077,13.41,99.95,2005-07-01,10,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,7
34078,13.41,99.95,2005-07-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,7
34079,13.41,99.95,2005-08-01,5,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,8
34080,13.41,99.95,2005-08-01,5,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,8
34081,13.41,99.95,2005-09-01,15,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,9
34082,13.41,99.95,2005-09-01,5,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,9
34083,13.41,99.95,2005-10-01,17,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,10
34084,13.41,99.95,2005-10-01,10,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,10
34085,13.41,99.95,2005-11-01,15,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,11
34086,13.41,99.95,2005-11-01,10,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,11
34087,13.41,99.95,2005-12-01,12,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,12
34088,13.41,99.95,2005-12-01,8,"THAILAND, SAMUT SONGKHAM",THAILAND,2005,12
34089,13.41,99.95,2006-01-01,10,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,1
34090,13.41,99.95,2006-01-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,1
34091,13.41,99.95,2006-02-01,6,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,2
34092,13.41,99.95,2006-02-01,4,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,2
34093,13.41,99.95,2006-03-01,7,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,3
34094,13.41,99.95,2006-03-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,3
34095,13.41,99.95,2006-04-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,4
34096,13.41,99.95,2006-04-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,4
34097,13.41,99.95,2006-05-01,12,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,5
34098,13.41,99.95,2006-05-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,5
34099,13.41,99.95,2006-06-01,8,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,6
34100,13.41,99.95,2006-06-01,2,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,6
34101,13.41,99.95,2006-07-01,13,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,7
34102,13.41,99.95,2006-07-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,7
34103,13.41,99.95,2006-08-01,13,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,8
34104,13.41,99.95,2006-08-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,8
34105,13.41,99.95,2006-09-01,12,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,9
34106,13.41,99.95,2006-09-01,4,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,9
34107,13.41,99.95,2006-10-01,12,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,10
34108,13.41,99.95,2006-10-01,5,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,10
34109,13.41,99.95,2006-11-01,12,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,11
34110,13.41,99.95,2006-11-01,4,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,11
34111,13.41,99.95,2006-12-01,8,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,12
34112,13.41,99.95,2006-12-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2006,12
34113,13.41,99.95,2007-01-01,5,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,1
34114,13.41,99.95,2007-01-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,1
34115,13.41,99.95,2007-02-01,4,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,2
34116,13.41,99.95,2007-02-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,2
34117,13.41,99.95,2007-03-01,9,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,3
34118,13.41,99.95,2007-03-01,2,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,3
34119,13.41,99.95,2007-04-01,11,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,4
34120,13.41,99.95,2007-04-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,4
34121,13.41,99.95,2007-05-01,5,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,5
34122,13.41,99.95,2007-05-01,5,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,5
34123,13.41,99.95,2007-06-01,30,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,6
34124,13.41,99.95,2007-06-01,15,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,6
34125,13.41,99.95,2007-07-01,15,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,7
34126,13.41,99.95,2007-07-01,15,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,7
34127,13.41,99.95,2007-08-01,41,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,8
34128,13.41,99.95,2007-08-01,18,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,8
34129,13.41,99.95,2007-09-01,33,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,9
34130,13.41,99.95,2007-09-01,16,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,9
34131,13.41,99.95,2007-10-01,36,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,10
34132,13.41,99.95,2007-10-01,16,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,10
34133,13.41,99.95,2007-11-01,35,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,11
34134,13.41,99.95,2007-11-01,11,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,11
34135,13.41,99.95,2007-12-01,22,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,12
34136,13.41,99.95,2007-12-01,16,"THAILAND, SAMUT SONGKHAM",THAILAND,2007,12
34137,13.41,99.95,2008-01-01,10,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,1
34138,13.41,99.95,2008-01-01,5,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,1
34139,13.41,99.95,2008-02-01,2,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,2
34140,13.41,99.95,2008-02-01,2,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,2
34141,13.41,99.95,2008-03-01,6,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,3
34142,13.41,99.95,2008-03-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,3
34143,13.41,99.95,2008-04-01,6,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,4
34144,13.41,99.95,2008-04-01,4,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,4
34145,13.41,99.95,2008-05-01,9,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,5
34146,13.41,99.95,2008-05-01,2,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,5
34147,13.41,99.95,2008-06-01,15,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,6
34148,13.41,99.95,2008-06-01,8,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,6
34149,13.41,99.95,2008-07-01,15,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,7
34150,13.41,99.95,2008-07-01,12,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,7
34151,13.41,99.95,2008-08-01,15,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,8
34152,13.41,99.95,2008-08-01,8,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,8
34153,13.41,99.95,2008-09-01,12,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,9
34154,13.41,99.95,2008-09-01,9,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,9
34155,13.41,99.95,2008-10-01,5,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,10
34156,13.41,99.95,2008-10-01,2,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,10
34157,13.41,99.95,2008-11-01,3,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,11
34158,13.41,99.95,2008-11-01,2,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,11
34159,13.41,99.95,2008-12-01,2,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,12
34160,13.41,99.95,2008-12-01,0,"THAILAND, SAMUT SONGKHAM",THAILAND,2008,12
34161,13.41,99.95,2009-01-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2009,1
34162,13.41,99.95,2009-01-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2009,1
34163,13.41,99.95,2009-02-01,1,"THAILAND, SAMUT SONGKHAM",THAILAND,2009,2
34164,13.41,99.95,2009-02-01,0,"THAILAND, SAMUT SONGKHAM",THAILAND,2009,2
34165,13.41,99.95,2009-03-01,2,"THAILAND, SAMUT SONGKHAM",THAILAND,2009,3
34166,13.41,99.95,2009-03-01,0,"THAILAND, SAMUT SONGKHAM",THAILAND,2009,3
34167,13.41,99.95,2009-04-01,5,"THAILAND, SAMUT SONGKHAM",THAILAND,2009,4
